Company Name,Location,Date,Detail,Status Rocket,Rocket,Status Mission,Year,Month,Country
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-04-04 11:01:00+00:00,Soyuz 2.1a | Progress MS-11 (72P),Statusactive,48.5 ,Success,2019.0,April,Kazakhstan
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2019-04-01 03:57:00+00:00,PSLV-QL | EMISAT & Rideshares,Statusactive,21.0 ,Success,2019.0,April,India
CASC,"LC-2, Xichang Satellite Launch Center, China",2019-03-31 15:51:00+00:00,Long March 3B/E | Tianlian-2,Statusactive,29.15 ,Success,2019.0,March,China
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-03-28 23:27:00+00:00,Electron/Curie | Two Thumbs Up,Statusactive,7.5 ,Success,2019.0,March,New Zealand
OneSpace,"Site 95, Jiuquan Satellite Launch Center, China",2019-03-27 09:39:00+00:00,OS-M1 | Lingque-1B,Statusactive,,Failure,2019.0,March,China
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2019-03-22 01:50:00+00:00,Vega | PRISMA,Statusactive,37.0 ,Success,2019.0,March,France
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2019-03-16 00:26:00+00:00,"Delta IV Medium+ (5,4) | WGS-10",Statusretired,,Success,2019.0,March,USA
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2019-03-14 19:14:00+00:00,Soyuz FG | Soyuz MS-12 (58S),Statusretired,,Success,2019.0,March,Kazakhstan
CASC,"LC-3, Xichang Satellite Launch Center, China",2019-03-09 16:28:00+00:00,Long March 3B/E | Zhongxing-6C,Statusactive,29.15 ,Success,2019.0,March,China
Exos,"Vertical Launch Area, Spaceport America, New Mexico",2019-03-02 17:45:00+00:00,SARGE | Launch 2,Statusactive,,Partial Failure,2019.0,March,New Mexico
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2019-03-02 07:49:00+00:00,Falcon 9 Block 5 | SpaceX Demo-1,Statusactive,50.0 ,Success,2019.0,March,USA
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019-02-27 21:37:00+00:00,Soyuz ST-B/Fregat-M | OneWeb #1,Statusactive,,Success,2019.0,February,France
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-02-22 01:45:00+00:00,Falcon 9 Block 5 | Nusantara Satu & Beresheet,Statusactive,50.0 ,Success,2019.0,February,USA
VKS RF,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-02-21 16:47:00+00:00,Soyuz 2.1b/Fregat-M | EgyptSat-A,Statusactive,,Success,2019.0,February,Kazakhstan
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019-02-05 21:01:00+00:00,Ariane 5 ECA | GSAT-31 & Hellas-Sat-4,Statusactive,200.0 ,Success,2019.0,February,France
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2019-01-24 18:07:00+00:00,PSLV-DL | Microsat-R,Statusactive,,Success,2019.0,January,India
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2019-01-23 15:05:00+00:00,New Shepard | NS-10,Statusactive,,Success,2019.0,January,USA
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2019-01-21 05:42:00+00:00,Long March 11 | Jilin-1 Hyperspectral & Others,Statusactive,5.3 ,Success,2019.0,January,China
ULA,"SLC-6, Vandenberg AFB, California, USA",2019-01-19 19:10:00+00:00,Delta IV Heavy | NROL-71,Statusactive,350.0 ,Success,2019.0,January,USA
JAXA,"Mu Pad, Uchinoura Space Center, Japan",2019-01-18 00:50:00+00:00,Epsilon PBS | Innovative Satellite Technology Demonstration-1,Statusactive,39.0 ,Success,2019.0,January,Japan
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",2019-01-15 00:30:00+00:00,Simorgh | Payam-e Amirkabir,Statusactive,,Failure,2019.0,January,Iran
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2019-01-11 15:31:00+00:00,Falcon 9 Block 5 | Iridium-8,Statusactive,50.0 ,Success,2019.0,January,USA
CASC,"LC-2, Xichang Satellite Launch Center, China",2019-01-10 17:11:00+00:00,Long March 3B/E | Zhongxing-2D (Chinasat-2D),Statusactive,29.15 ,Success,2019.0,January,China
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-12-29 08:02:00+00:00,Long March 2D/YZ-3 | Hongyan-1,Statusactive,,Success,2018.0,December,China
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",2018-12-27 02:07:00+00:00,Soyuz 2.1a/Fregat | Kanopus-V No. 5-6 & Rideshares,Statusactive,48.5 ,Success,2018.0,December,Russia
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-12-24 16:53:00+00:00,Long March 3C/E | TJS-3,Statusactive,,Success,2018.0,December,China
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-12-23 13:51:00+00:00,Falcon 9 Block 5 | GPS III SV01,Statusactive,50.0 ,Success,2018.0,December,USA
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-12-21 23:51:00+00:00,Long March 11 | Hongyun-1,Statusactive,5.3 ,Success,2018.0,December,China
VKS RF,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2018-12-21 00:20:00+00:00,Proton-M/Briz-M | Blagovest No.13L,Statusactive,65.0 ,Success,2018.0,December,Kazakhstan
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-12-19 16:37:00+00:00,Soyuz ST-A/Fregat-M | CSO 1,Statusactive,,Success,2018.0,December,France
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-12-19 10:40:00+00:00,GSLV Mk II | GSAT-7A,Statusactive,47.0 ,Success,2018.0,December,India
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-12-16 06:33:00+00:00,Electron/Curie | This one's for Pickering,Statusactive,7.5 ,Success,2018.0,December,New Zealand
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-12-07 18:23:00+00:00,Long March 3B/E | Chang'e-4,Statusactive,29.15 ,Success,2018.0,December,China
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-12-07 04:12:00+00:00,"Long March 2D | SaudiSAT 5A, & 5B and Others",Statusactive,29.75 ,Success,2018.0,December,China
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-12-05 18:16:00+00:00,Falcon 9 Block 5 | CRS-16,Statusactive,50.0 ,Success,2018.0,December,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-12-04 20:37:00+00:00,Ariane 5 ECA | GSAT-11 & GEO-KOMPSAT 2A,Statusactive,200.0 ,Success,2018.0,December,France
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-12-03 18:34:00+00:00,Falcon 9 Block 5 | Spaceflight SSO-A,Statusactive,50.0 ,Success,2018.0,December,USA
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-12-03 11:31:00+00:00,Soyuz FG | Soyuz MS-11 (57S),Statusretired,,Success,2018.0,December,Kazakhstan
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2018-11-30 02:27:00+00:00,Rokot/Briz KM | Cosmos 2530 to 2532,Statusretired,41.8 ,Success,2018.0,November,Russia
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-11-29 04:27:00+00:00,PSLV-CA | HySIS,Statusactive,21.0 ,Success,2018.0,November,India
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018-11-21 01:42:00+00:00,Vega | Mohammed VI-B,Statusactive,37.0 ,Success,2018.0,November,France
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-11-19 23:40:00+00:00,"Long March 2D | Shiyan-6, Jiading-1 (OKW-01), & Others",Statusactive,29.75 ,Success,2018.0,November,China
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-11-18 18:07:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M17 & M18,Statusactive,,Success,2018.0,November,China
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2018-11-17 09:01:00+00:00,Antares 230 | CRS NG-10,Statusretired,85.0 ,Success,2018.0,November,USA
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-11-16 18:14:00+00:00,Soyuz FG | Progress MS-10 (71P),Statusretired,,Success,2018.0,November,Kazakhstan
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-11-15 20:46:00+00:00,Falcon 9 Block 5 | Es'hail 2,Statusactive,50.0 ,Success,2018.0,November,USA
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-11-14 11:38:00+00:00,GSLV Mk III | GSAT 29,Statusactive,62.0 ,Success,2018.0,November,India
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-11-11 03:50:00+00:00,Electron/Curie | It's Business Time,Statusactive,7.5 ,Success,2018.0,November,New Zealand
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-11-07 00:47:00+00:00,Soyuz ST-B/Fregat-M | MetOp C,Statusactive,,Success,2018.0,November,France
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-11-03 20:17:00+00:00,Soyuz 2.1b/Fregat | GLONASS-M No.54S,Statusactive,48.5 ,Success,2018.0,November,Russia
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-11-01 15:57:00+00:00,Long March 3B/E | Beidou-3 G1,Statusactive,29.15 ,Success,2018.0,November,China
MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-10-29 04:08:00+00:00,"H-IIA 202 | Ibuki 2, KhalifaSat & Others",Statusactive,90.0 ,Success,2018.0,October,Japan
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-10-29 00:47:00+00:00,"Long March 2C | CFOSAT, Zhaojin-1, Hongyan-1, & Others",Statusactive,30.8 ,Success,2018.0,October,China
Landspace,"Site 95, Jiuquan Satellite Launch Center, China",2018-10-27 08:00:00+00:00,ZhuQue-1 | CCTV Future-1,Statusretired,,Failure,2018.0,October,China
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-10-25 00:15:00+00:00,Soyuz 2.1b | Lotus-S No.4,Statusactive,35.0 ,Success,2018.0,October,Russia
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-10-24 22:57:00+00:00,Long March 4B | Haiyang-2B,Statusactive,64.68 ,Success,2018.0,October,China
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-10-20 01:45:00+00:00,Ariane 5 ECA | BepiColombo,Statusactive,200.0 ,Success,2018.0,October,France
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-10-17 04:15:00+00:00,Atlas V 551 | AEHF-4,Statusactive,153.0 ,Success,2018.0,October,USA
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-10-15 04:23:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M15 & M16,Statusactive,,Success,2018.0,October,China
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-10-11 08:40:00+00:00,Soyuz FG | Soyuz MS-10 (56S),Statusretired,,Failure,2018.0,October,Kazakhstan
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-10-09 02:43:00+00:00,Long March 2C | Yaogan-32 Group 01,Statusactive,30.8 ,Success,2018.0,October,China
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-10-08 02:21:00+00:00,Falcon 9 Block 5 | SAOCOM 1A,Statusactive,50.0 ,Success,2018.0,October,USA
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2018-09-29 04:13:00+00:00,Kuaizhou 1A | CentiSpace-1 S1,Statusactive,,Success,2018.0,September,China
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-09-25 22:38:00+00:00,Ariane 5 ECA | Horizons-3e & Azerspace 2/Intelsat 38,Statusactive,200.0 ,Success,2018.0,September,France
MHI,"LA-Y2, Tanegashima Space Center, Japan",2018-09-22 17:52:00+00:00,H-IIB | HTV-7,Statusretired,112.5 ,Success,2018.0,September,Japan
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-09-19 14:07:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M13 & M14,Statusactive,,Success,2018.0,September,China
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-09-16 16:38:00+00:00,PSLV-CA | SSTL-1 & NovaSAR-S,Statusactive,21.0 ,Success,2018.0,September,India
ULA,"SLC-2W, Vandenberg AFB, California, USA",2018-09-15 13:02:00+00:00,Delta II 7420-10C | ICESat-2,Statusretired,,Success,2018.0,September,USA
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-09-10 04:45:00+00:00,Falcon 9 Block 5 | Telstar 18V / APStar 5C,Statusactive,50.0 ,Success,2018.0,September,USA
CASC,"Taiyuan Satellite Launch Center, China",2018-09-07 03:15:00+00:00,Long March 2C | Haiyang 1C (HY-1C),Statusactive,30.8 ,Success,2018.0,September,China
Exos,"Vertical Launch Area, Spaceport America, New Mexico",2018-08-25 18:15:00+00:00,SARGE | Launch 1,Statusactive,,Partial Failure,2018.0,August,New Mexico
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-08-24 23:52:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M11 & M12,Statusactive,,Success,2018.0,August,China
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018-08-22 21:20:00+00:00,Vega | ADM-Aeolus,Statusactive,37.0 ,Success,2018.0,August,France
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2018-08-12 07:31:00+00:00,Delta IV Heavy | Parker Solar Probe,Statusactive,350.0 ,Success,2018.0,August,USA
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-08-07 05:18:00+00:00,Falcon 9 Block 5 | Merah Putih (Telkom-4),Statusactive,50.0 ,Success,2018.0,August,USA
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-07-31 03:00:00+00:00,Long March 4B | Gaofen 11,Statusactive,64.68 ,Success,2018.0,July,China
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-07-29 01:48:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M5 & M6,Statusactive,,Success,2018.0,July,China
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-07-25 11:39:00+00:00,Falcon 9 Block 5 | Iridium-7,Statusactive,50.0 ,Success,2018.0,July,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-07-25 11:25:00+00:00,Ariane 5 ES | Galileo FOC FM19-FM22,Statusretired,,Success,2018.0,July,France
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-07-22 05:50:00+00:00,Falcon 9 Block 5 | Telstar 19V,Statusactive,50.0 ,Success,2018.0,July,USA
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2018-07-18 15:11:00+00:00,New Shepard | NS-9 (Inflight Escape Test),Statusactive,,Success,2018.0,July,USA
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-07-09 21:51:00+00:00,Soyuz 2.1a | Progress MS-09 (70P),Statusactive,48.5 ,Success,2018.0,July,Kazakhstan
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-07-09 20:50:00+00:00,Long March 3A | BeiDou-2 I7,Statusactive,69.7 ,Success,2018.0,July,China
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-07-09 03:56:00+00:00,Long March 2C | PRSS-1 & PakTES-1A,Statusactive,30.8 ,Success,2018.0,July,China
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-06-29 09:42:00+00:00,Falcon 9 Block 4 | CRS-15,Statusretired,62.0 ,Success,2018.0,June,USA
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-06-27 03:30:00+00:00,Long March 2C | XJSS A & B,Statusactive,30.8 ,Success,2018.0,June,China
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-06-16 21:30:00+00:00,Soyuz 2.1b/Fregat-M | GLONASS-M No.53S,Statusactive,,Success,2018.0,June,Russia
MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-06-12 04:20:00+00:00,H-IIA 202 | IGS Radar-6,Statusactive,90.0 ,Success,2018.0,June,Japan
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-06-06 11:12:00+00:00,Soyuz FG | Soyuz MS-09 (55S),Statusretired,,Success,2018.0,June,Kazakhstan
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-06-05 13:07:00+00:00,Long March 3A | Fengyun 2H,Statusactive,69.7 ,Success,2018.0,June,China
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-06-04 04:29:00+00:00,Falcon 9 Block 4 | SES-12,Statusretired,62.0 ,Success,2018.0,June,USA
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-06-02 04:13:00+00:00,Long March 2D | Gaofen 6 & Luojia 1,Statusactive,29.75 ,Success,2018.0,June,China
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-05-22 19:47:00+00:00,Falcon 9 Block 4 | Iridium-6 & GRACE-FO,Statusretired,62.0 ,Success,2018.0,May,USA
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2018-05-21 04:44:00+00:00,Antares 230 | CRS OA-9E,Statusretired,85.0 ,Success,2018.0,May,USA
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-05-20 21:28:00+00:00,"Long March 4C | Queqiao, Longjiang 1 & 2",Statusactive,64.68 ,Success,2018.0,May,China
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-05-11 20:14:00+00:00,Falcon 9 Block 5 | Bangabandhu-1,Statusactive,50.0 ,Success,2018.0,May,USA
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-05-08 18:28:00+00:00,Long March 4C | Gaofen 5,Statusactive,64.68 ,Success,2018.0,May,China
ULA,"SLC-3E, Vandenberg AFB, California, USA",2018-05-05 11:05:00+00:00,Atlas V 401 | InSight,Statusactive,109.0 ,Success,2018.0,May,USA
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-05-03 16:05:00+00:00,Long March 3B/E | Apstar 6C,Statusactive,29.15 ,Success,2018.0,May,China
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2018-04-29 17:06:00+00:00,New Shepard | NS-8,Statusactive,,Success,2018.0,April,USA
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-04-26 04:42:00+00:00,Long March 11 | Zhuhai-1 2A to 2D,Statusactive,5.3 ,Success,2018.0,April,China
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2018-04-25 17:57:00+00:00,Rokot/Briz KM | Sentinel-3B,Statusretired,41.8 ,Success,2018.0,April,Russia
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-04-18 22:51:00+00:00,Falcon 9 Block 4 | Transiting Exoplanet Survey Satellite (TESS),Statusretired,62.0 ,Success,2018.0,April,USA
VKS RF,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2018-04-18 22:12:00+00:00,Proton-M/Briz-M | Blagovest-12L,Statusactive,65.0 ,Success,2018.0,April,Kazakhstan
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-04-14 23:13:00+00:00,Atlas V 551 | AFSPC-11,Statusactive,153.0 ,Success,2018.0,April,USA
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-04-11 22:34:00+00:00,PSLV-XL | IRNSS-1I,Statusactive,31.0 ,Success,2018.0,April,India
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-04-10 04:25:00+00:00,"Long March 4C | Yaogan 31 A, B, & C",Statusactive,64.68 ,Success,2018.0,April,China
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-04-05 21:34:00+00:00,Ariane 5 ECA | Superbird-B3/DSN-1 & HYLAS-4,Statusactive,200.0 ,Success,2018.0,April,France
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-04-02 20:30:00+00:00,Falcon 9 Block 4 | CRS-14,Statusretired,62.0 ,Success,2018.0,April,USA
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-03-31 03:22:00+00:00,Long March 4C | Gaofen-1 02-04,Statusactive,64.68 ,Success,2018.0,March,China
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-03-30 14:14:00+00:00,Falcon 9 Block 4 | Iridium-5,Statusretired,62.0 ,Success,2018.0,March,USA
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-03-29 17:50:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M9 & M10,Statusactive,,Success,2018.0,March,China
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-03-29 17:38:00+00:00,Soyuz 2.1v | Cosmos 2525,Statusactive,,Success,2018.0,March,Russia
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-03-29 11:26:00+00:00,GSLV Mk II | GSAT-6A,Statusactive,47.0 ,Success,2018.0,March,India
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-03-21 17:44:00+00:00,Soyuz FG | Soyuz MS-08 (54S),Statusretired,,Success,2018.0,March,Kazakhstan
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-03-17 07:10:00+00:00,Long March 2D | LKW-4,Statusactive,29.75 ,Success,2018.0,March,China
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-03-09 17:10:00+00:00,Soyuz ST-B/Fregat-MT | O3b FM13-FM16,Statusactive,,Success,2018.0,March,France
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-03-06 05:33:00+00:00,Falcon 9 Block 4 | Hispasat 30W-6,Statusretired,62.0 ,Success,2018.0,March,USA
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-03-01 22:02:00+00:00,Atlas V 541 | GOES-S (GOES-17),Statusactive,145.0 ,Success,2018.0,March,USA
MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-02-27 04:34:00+00:00,H-IIA 202 | IGS-Optical 6,Statusactive,90.0 ,Success,2018.0,February,Japan
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-02-22 14:17:00+00:00,"Falcon 9 Block 3 | PAZ & Tintin A, Tintin B",Statusretired,62.0 ,Success,2018.0,February,USA
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-02-13 08:13:00+00:00,Soyuz 2.1a | Progress MS-08 (69P),Statusactive,48.5 ,Success,2018.0,February,Kazakhstan
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-02-12 05:10:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M3 & M4,Statusactive,,Success,2018.0,February,China
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-02-06 20:45:00+00:00,Falcon Heavy | Test Flight,Statusactive,90.0 ,Success,2018.0,February,USA
JAXA,"Uchinoura Space Center, Japan",2018-02-03 05:03:00+00:00,SS-520 | Tricom-1R,Statusactive,,Success,2018.0,February,Japan
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-02-02 07:50:00+00:00,Long March 2D | CSES & Rideshares,Statusactive,29.75 ,Success,2018.0,February,China
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",2018-02-01 02:07:00+00:00,Soyuz 2.1a/Fregat-M | Kanopus-V No. 3-4 & Rideshares,Statusactive,48.5 ,Success,2018.0,February,Russia
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-01-31 21:25:00+00:00,Falcon 9 Block 3 | GovSat-1 / SES-16,Statusretired,62.0 ,Success,2018.0,January,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-01-25 22:20:00+00:00,Ariane 5 ECA | SES-14/GOLD & Al Yah-3,Statusactive,200.0 ,Partial Failure,2018.0,January,France
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-01-25 05:39:00+00:00,"Long March 2C | Yaogan 30 J, K & L",Statusactive,30.8 ,Success,2018.0,January,China
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-01-21 01:43:00+00:00,Electron/Curie | Still Testing,Statusactive,7.5 ,Success,2018.0,January,New Zealand
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-01-20 00:48:00+00:00,Atlas V 411 | SBIRS GEO-4,Statusactive,115.0 ,Success,2018.0,January,USA
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-01-19 04:12:00+00:00,"Long March 11 | Jilin-1 07, 08 & Others",Statusactive,5.3 ,Success,2018.0,January,China
JAXA,"Mu Pad, Uchinoura Space Center, Japan",2018-01-17 21:06:00+00:00,Epsilon PBS | ASNARO 2,Statusactive,39.0 ,Success,2018.0,January,Japan
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-01-13 07:20:00+00:00,Long March 2D | LKW-3,Statusactive,29.75 ,Success,2018.0,January,China
ULA,"SLC-6, Vandenberg AFB, California, USA",2018-01-12 22:11:00+00:00,"Delta IV Medium+ (5,2) | NROL-47",Statusretired,,Success,2018.0,January,USA
